fromNode	toNode	weight	direction	fromAltName	toAltName
CYP1A2	MELK	0.177676817681752	undirected	CYP1A2	MELK
CYP1A2	CDC45	0.15400999004482	undirected	CYP1A2	CDC45
CYP1A2	RFC4	0.154564429501913	undirected	CYP1A2	RFC4
CYP1A2	GCKR	0.10384148017155	undirected	CYP1A2	GCKR
CYP1A2	ECT2	0.146433274716374	undirected	CYP1A2	ECT2
CYP1A2	FAM83D	0.12133734195419	undirected	CYP1A2	FAM83D
CYP1A2	MCM6	0.142529018830189	undirected	CYP1A2	MCM6
CYP1A2	GCDH	0.123774328419841	undirected	CYP1A2	GCDH
CYP1A2	RAP2A	0.10399980660046	undirected	CYP1A2	RAP2A
CYP1A2	GLYATL1	0.156682113637647	undirected	CYP1A2	GLYATL1
CYP1A2	ABCC4	0.106606708058396	undirected	CYP1A2	ABCC4
CYP1A2	RCAN1	0.101563199045482	undirected	CYP1A2	RCAN1
CYP1A2	CELSR3	0.107970983502815	undirected	CYP1A2	CELSR3
CYP1A2	CDK1	0.167321155443546	undirected	CYP1A2	CDK1
CYP1A2	ACADS	0.10045509163416	undirected	CYP1A2	ACADS
CYP1A2	ALDH2	0.106790265860446	undirected	CYP1A2	ALDH2
CYP1A2	KIFC1	0.152685296518742	undirected	CYP1A2	KIFC1
CYP1A2	CTSV	0.108541727245002	undirected	CYP1A2	CTSV
CYP1A2	IGSF3	0.0987648506395643	undirected	CYP1A2	IGSF3
CYP1A2	MCM4	0.116178158803373	undirected	CYP1A2	MCM4
CYP1A2	LHPP	0.10351498366419	undirected	CYP1A2	LHPP
CYP1A2	PEX11G	0.149219897581838	undirected	CYP1A2	PEX11G
CYP1A2	FEN1	0.119382760021563	undirected	CYP1A2	FEN1
CYP1A2	UHRF1	0.119650520429317	undirected	CYP1A2	UHRF1
CYP1A2	OIP5	0.150846414157726	undirected	CYP1A2	OIP5
CYP1A2	RACGAP1	0.20019101355735	undirected	CYP1A2	RACGAP1
CYP1A2	CDCA7	0.101890167569749	undirected	CYP1A2	CDCA7
CYP1A2	RANBP3L	0.107485219996181	undirected	CYP1A2	RANBP3L
CYP1A2	ESR1	0.142484997340143	undirected	CYP1A2	ESR1
CYP1A2	LDHD	0.100750722608671	undirected	CYP1A2	LDHD
CYP1A2	GINS2	0.121297800791696	undirected	CYP1A2	GINS2
CYP1A2	CCDC34	0.106022978800089	undirected	CYP1A2	CCDC34
CYP1A2	ECHS1	0.104020224865874	undirected	CYP1A2	ECHS1
CYP1A2	TMEM106C	0.105425868319728	undirected	CYP1A2	TMEM106C
CYP1A2	CFI	0.105098644537291	undirected	CYP1A2	CFI
CYP1A2	OIT3	0.100033427957244	undirected	CYP1A2	OIT3
CYP1A2	MCM3	0.123160919300882	undirected	CYP1A2	MCM3
CYP1A2	ALDH4A1	0.104020962139361	undirected	CYP1A2	ALDH4A1
CYP1A2	PC	0.103213668082247	undirected	CYP1A2	PC
CYP1A2	STMN1	0.136105334102865	undirected	CYP1A2	STMN1
CYP1A2	STARD5	0.127499690787068	undirected	CYP1A2	STARD5
CYP1A2	CCNE1	0.113323460454644	undirected	CYP1A2	CCNE1
CYP1A2	CENPM	0.126808203855962	undirected	CYP1A2	CENPM
CYP1A2	ADRA1B	0.134024904488333	undirected	CYP1A2	ADRA1B
CYP1A2	ILF2	0.115761880301215	undirected	CYP1A2	ILF2
CYP1A2	RORA	0.118269671847283	undirected	CYP1A2	RORA
CYP1A2	PARPBP	0.161290299111236	undirected	CYP1A2	PARPBP
CYP1A2	IDNK	0.100461208056636	undirected	CYP1A2	IDNK
CYP1A2	CKAP2L	0.171358064714347	undirected	CYP1A2	CKAP2L
CYP1A2	ANGPTL6	0.112844743193466	undirected	CYP1A2	ANGPTL6
CYP1A2	ADRA1A	0.11881727121827	undirected	CYP1A2	ADRA1A
CYP1A2	RCN2	0.127094206625277	undirected	CYP1A2	RCN2
CYP1A2	TK1	0.105529543244933	undirected	CYP1A2	TK1
CYP1A2	BUB1	0.17829599386409	undirected	CYP1A2	BUB1
CYP1A2	GPD1	0.1049242215583	undirected	CYP1A2	GPD1
CYP1A2	KIF20A	0.169629689594706	undirected	CYP1A2	KIF20A
CYP1A2	PRIM1	0.115772949243917	undirected	CYP1A2	PRIM1
CYP1A2	AURKB	0.122917933933304	undirected	CYP1A2	AURKB
CYP1A2	CBR4	0.0987763930013771	undirected	CYP1A2	CBR4
CYP1A2	MCM7	0.119945718771587	undirected	CYP1A2	MCM7
CYP1A2	DNMT1	0.122581238256052	undirected	CYP1A2	DNMT1
CYP1A2	ETFDH	0.0992646529029485	undirected	CYP1A2	ETFDH
CYP1A2	TRIP13	0.156394572213076	undirected	CYP1A2	TRIP13
CYP1A2	HIST1H4C	0.12128108442015	undirected	CYP1A2	HIST1H4C
CYP1A2	IQGAP2	0.0985734994198482	undirected	CYP1A2	IQGAP2
CYP1A2	TUBA1B	0.141485000029036	undirected	CYP1A2	TUBA1B
CYP1A2	SMC4	0.120281261024684	undirected	CYP1A2	SMC4
CYP1A2	GYS2	0.115931930809547	undirected	CYP1A2	GYS2
CYP1A2	HMGCL	0.100313490522399	undirected	CYP1A2	HMGCL
CYP1A2	PAQR4	0.108301103173248	undirected	CYP1A2	PAQR4
CYP1A2	RAD51AP1	0.134919285669709	undirected	CYP1A2	RAD51AP1
CYP1A2	CDT1	0.132695747272138	undirected	CYP1A2	CDT1
CYP1A2	ABHD6	0.10414071147315	undirected	CYP1A2	ABHD6
CYP1A2	CCNA2	0.122606282845752	undirected	CYP1A2	CCNA2
CYP1A2	DLGAP5	0.155946571508897	undirected	CYP1A2	DLGAP5
CYP1A2	P3H2	0.100079373453475	undirected	CYP1A2	P3H2
CYP1A2	HMGB2	0.121338543459719	undirected	CYP1A2	HMGB2
CYP1A2	KPNA2	0.133648210900132	undirected	CYP1A2	KPNA2
CYP1A2	CENPF	0.137573572532823	undirected	CYP1A2	CENPF
CYP1A2	CDC25B	0.113808665440222	undirected	CYP1A2	CDC25B
CYP1A2	KNTC1	0.122378937311413	undirected	CYP1A2	KNTC1
CYP1A2	COLEC10	0.116975970854611	undirected	CYP1A2	COLEC10
CYP1A2	FOXD2	0.106951223822291	undirected	CYP1A2	FOXD2
CYP1A2	RMI2	0.111483343566673	undirected	CYP1A2	RMI2
CYP1A2	RSPO3	0.131343838210665	undirected	CYP1A2	RSPO3
CYP1A2	TTK	0.14847136634766	undirected	CYP1A2	TTK
CYP1A2	ORMDL3	0.0991970026493261	undirected	CYP1A2	ORMDL3
CYP1A2	MAD2L1	0.128002237741568	undirected	CYP1A2	MAD2L1
CYP1A2	TPMT	0.100458651184838	undirected	CYP1A2	TPMT
CYP1A2	FANCD2	0.161839412832871	undirected	CYP1A2	FANCD2
CYP1A2	DONSON	0.103325077505237	undirected	CYP1A2	DONSON
CYP1A2	RAD51C	0.0987403422213798	undirected	CYP1A2	RAD51C
CYP1A2	ZWINT	0.118709726967044	undirected	CYP1A2	ZWINT
CYP1A2	NTN4	0.101919245399683	undirected	CYP1A2	NTN4
CYP1A2	PRICKLE4	0.101340532433962	undirected	CYP1A2	PRICKLE4
CYP1A2	SLC44A1	0.100950532382245	undirected	CYP1A2	SLC44A1
CYP1A2	KIF4A	0.133984425429994	undirected	CYP1A2	KIF4A
CYP1A2	TPX2	0.117970518303503	undirected	CYP1A2	TPX2
CYP1A2	OAF	0.102474481893015	undirected	CYP1A2	OAF
CYP1A2	DNAJC9	0.104781925285659	undirected	CYP1A2	DNAJC9
