"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004175","endopeptidase activity","47/1487","389/18496",0.120822622107969,1.50284816308608,2.96368252478645,0.00327092667906994,0.0311233629463018,0.0311233629463018,"PGC/THOP1/CAPN5/F7/PMPCA/F11/HABP2/CTSF/MME/SPG7/F12/MMP12/HPN/MASP1/BMP1/C1R/PCSK6/ADGRG6/CPS1/F2/ACE2/MMP11/C1RL/C2/F9/GPAA1/PCSK9/KLKB1/PROC/KDM8/LPA/MASP2/CTSO/CFI/MEP1A/PROZ/PRSS8/TMPRSS6/PRSS3/MMP9/FURIN/F10/TMPRSS2/HGFAC/PLG/CTSV/HPR",47
"GO:0008559","ABC-type xenobiotic transporter activity","5/1487","14/18496",0.357142857142857,4.44230953982131,3.80962928758035,0.00360638552519828,0.0339107389712349,0.0339107389712349,"ABCB11/ABCC2/ABCA8/ABCC4/ABCC3",5
"GO:0004180","carboxypeptidase activity","10/1487","47/18496",0.212765957446809,2.64648227904248,3.34166442968841,0.00361786546349162,0.0339107389712349,0.0339107389712349,"PRCP/CPN1/PEPD/NAALADL1/ACE2/CPVL/CPD/CPE/CTSA/CNDP1",10
"GO:0140662","ATP-dependent protein folding chaperone","9/1487","40/18496",0.225,2.79865501008742,3.36707149542186,0.00381891814127355,0.0352368638928071,0.0352368638928071,"CCT3/HSPA1B/HSPA1A/HSP90AA1/HSPA5/HSPH1/HSP90AB1/HYOU1/CCT6A",9
"GO:0004601","peroxidase activity","11/1487","55/18496",0.2,2.48769334229993,3.26697485472974,0.00386785764864732,0.0352368638928071,0.0352368638928071,"CYGB/HBB/GPX3/PTGS2/CAT/GSTM2/HBA2/GPX7/TXNRD1/GSTZ1/HBA1",11
"GO:0015174","basic amino acid transmembrane transporter activity","6/1487","20/18496",0.3,3.7315400134499,3.61378115896551,0.00387156625573836,0.0352368638928071,0.0352368638928071,"SLC38A4/SLC7A2/SLC47A1/SLC25A15/SLC7A1/SLC38A3",6
"GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors","6/1487","20/18496",0.3,3.7315400134499,3.61378115896551,0.00387156625573836,0.0352368638928071,0.0352368638928071,"DAO/GLDC/LOX/ASPDH/RNLS/GLUD1",6
"GO:0005504","fatty acid binding","10/1487","48/18496",0.208333333333333,2.59134723156243,3.26403034886236,0.00424726583450934,0.0383781718571491,0.0383781718571491,"ACOX2/DBT/RBP5/FABP1/CYP4F11/GSTM2/RBP1/FABP5/SCP2/FABP4",10
"GO:0005044","scavenger receptor activity","7/1487","27/18496",0.259259259259259,3.22478766594436,3.4205191099755,0.00453339014241205,0.0405361592444134,0.0405361592444134,"PRG4/STAB2/LGALS3BP/SCARA3/ACKR2/CXCL16/COLEC12",7
"GO:0016877","ligase activity, forming carbon-sulfur bonds","9/1487","41/18496",0.219512195121951,2.73039513179261,3.27961942249497,0.00455063571135532,0.0405361592444134,0.0405361592444134,"ACSL5/ACSM3/ACSL4/ACSM5/SLC27A5/ACSM1/ACSL1/SLC27A2/ACSM2B",9
"GO:0070492","oligosaccharide binding","5/1487","15/18496",0.333333333333333,4.14615557049989,3.60417899471232,0.00505516673569433,0.0444129998153932,0.0444129998153932,"REG1A/ITLN1/COLEC11/REG3A/ITLN2",5
"GO:0001846","opsonin binding","6/1487","21/18496",0.285714285714286,3.55384763185705,3.46222803008214,0.00505657561592454,0.0444129998153932,0.0444129998153932,"CRP/CFHR3/APCS/CFH/MASP2/CFHR5",6
"GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","11/1487","57/18496",0.192982456140351,2.4004058566052,3.13087641845901,0.00514674944282148,0.0448910923623873,0.0448910923623873,"CYGB/HBB/GPX3/PTGS2/CAT/GSTM2/HBA2/GPX7/TXNRD1/GSTZ1/HBA1",11
"GO:0019838","growth factor binding","20/1487","135/18496",0.148148148148148,1.84273580911106,2.90571776502206,0.00562832782009368,0.0471114025455292,0.0471114025455292,"IGFBP3/ERBB2/SDCBP/IGFBP1/EGFR/PCSK6/TSKU/IGFBP2/IGFBP4/IL1RN/COL4A1/PDGFA/GHR/ERBB3/IGFALS/TGFBR3/COL2A1/SORT1/FURIN/A2M",20
"GO:0015145","monosaccharide transmembrane transporter activity","7/1487","28/18496",0.25,3.10961667787492,3.3030556778268,0.00563222479507485,0.0471114025455292,0.0471114025455292,"SLC2A2/SLC2A6/SLC23A3/SLC2A1/SLC2A5/SLC2A10/SLC2A9",7
"GO:0008172","S-methyltransferase activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"BHMT2/TPMT/MGMT/BHMT",4
"GO:0008330","protein tyrosine/threonine phosphatase activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"DUSP1/DUSP6/DUSP9/DUSP5",4
"GO:0008401","retinoic acid 4-hydroxylase activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"CYP2C18/CYP3A4/CYP26A1/CYP2C8",4
"GO:0015173","aromatic amino acid transmembrane transporter activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"SLC7A5/SLC7A1/SLC16A10/SLC38A3",4
"GO:0015245","fatty acid transmembrane transporter activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"SLC43A3/MFSD2A/SLC27A5/SLC27A2",4
"GO:0019203","carbohydrate phosphatase activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"FBP1/PFKFB1/PFKFB4/PFKFB3",4
"GO:0032052","bile acid binding","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"PLA2G1B/FABP1/AKR1C3/AKR1C4",4
"GO:0033550","MAP kinase tyrosine phosphatase activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"DUSP1/DUSP6/DUSP9/DUSP5",4
"GO:0043121","neurotrophin binding","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"PCSK6/SORT1/FURIN/A2M",4
"GO:0043225","ATPase-coupled inorganic anion transmembrane transporter activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"ABCC6/ABCC2/ABCC4/ABCC3",4
"GO:0050308","sugar-phosphatase activity","4/1487","10/18496",0.4,4.97538668459987,3.71792963309639,0.00588892531819115,0.0471114025455292,0.0471114025455292,"FBP1/PFKFB1/PFKFB4/PFKFB3",4
